timestamp,solar_cf,wind_cf,solar_actual_mw,wind_actual_mw,solar_available_mw,wind_available_mw
2025-09-23 13:30:00,0.3417,0.0866,27336,433,27336,433
2025-09-23 14:00:00,0.3122375,0.0786,24979,393,24979,393
2025-09-23 14:30:00,0.288825,0.0796,23106,398,23106,398
2025-09-23 15:00:00,0.241225,0.089,19298,445,19298,445
2025-09-23 15:30:00,0.18225,0.0914,14580,457,14580,457
2025-09-23 16:00:00,0.1181,0.0894,9448,447,9448,447
2025-09-23 16:30:00,0.06065,0.0922,4852,461,4852,461
2025-09-23 17:00:00,0.0207875,0.1004,1663,502,1663,502
2025-09-23 17:30:00,0.003425,0.1096,274,548,274,548
2025-09-23 18:00:00,0.0003125,0.1258,25,629,25,629
2025-09-23 18:30:00,0.0002375,0.1306,19,653,19,653
2025-09-23 19:00:00,2.5e-05,0.1336,2,668,2,668
2025-09-23 19:30:00,1.25e-05,0.1552,1,776,1,776
2025-09-23 20:00:00,0.0,0.169,0,845,0,845
2025-09-23 20:30:00,1.25e-05,0.1788,1,894,1,894
2025-09-23 21:00:00,0.0,0.1858,0,929,0,929
2025-09-23 21:30:00,0.0,0.1868,0,934,0,934
2025-09-23 22:00:00,0.0,0.181,0,905,0,905
2025-09-23 22:30:00,0.0,0.188,0,940,0,940
2025-09-23 23:00:00,0.0,0.1862,0,931,0,931
2025-09-23 23:30:00,0.0,0.1914,0,957,0,957
2025-09-24 00:00:00,0.0,0.1816,0,908,0,908
2025-09-24 00:30:00,0.0,0.1922,0,961,0,961
2025-09-24 01:00:00,0.0,0.2044,0,1022,0,1022
2025-09-24 01:30:00,0.0,0.2082,0,1041,0,1041
2025-09-24 02:00:00,0.0,0.2088,0,1044,0,1044
2025-09-24 02:30:00,0.0,0.2206,0,1103,0,1103
2025-09-24 03:00:00,0.0,0.2144,0,1072,0,1072
2025-09-24 03:30:00,0.0,0.205,0,1025,0,1025
2025-09-24 04:00:00,0.0,0.2042,0,1021,0,1021
2025-09-24 04:30:00,1.25e-05,0.2044,1,1022,1,1022
2025-09-24 05:00:00,1.25e-05,0.2252,1,1126,1,1126
2025-09-24 05:30:00,0.0038375,0.2298,307,1149,307,1149
2025-09-24 06:00:00,0.027475,0.2252,2198,1126,2198,1126
2025-09-24 06:30:00,0.0785375,0.228,6283,1140,6283,1140
2025-09-24 07:00:00,0.146825,0.212,11746,1060,11746,1060
2025-09-24 07:30:00,0.2223625,0.204,17789,1020,17789,1020
2025-09-24 08:00:00,0.2962375,0.2098,23699,1049,23699,1049
2025-09-24 08:30:00,0.360525,0.209,28842,1045,28842,1045
2025-09-24 09:00:00,0.415075,0.2066,33206,1033,33206,1033
2025-09-24 09:30:00,0.4607875,0.2124,36863,1062,36863,1062
2025-09-24 10:00:00,0.4884,0.204,39072,1020,39072,1020
2025-09-24 10:30:00,0.5076625,0.2188,40613,1094,40613,1094
2025-09-24 11:00:00,0.51555,0.2234,41244,1117,41244,1117
2025-09-24 11:30:00,0.5078125,0.2292,40625,1146,40625,1146
2025-09-24 12:00:00,0.491075,0.2302,39286,1151,39286,1151
2025-09-24 12:30:00,0.460575,0.2342,36846,1171,36846,1171
2025-09-24 13:00:00,0.4165125,0.2304,33321,1152,33321,1152
2025-09-24 13:30:00,0.3752125,0.2186,30017,1093,30017,1093
2025-09-24 14:00:00,0.33605,0.2084,26884,1042,26884,1042
2025-09-24 14:30:00,0.287275,0.2164,22982,1082,22982,1082
2025-09-24 15:00:00,0.224375,0.2178,17950,1089,17950,1089
2025-09-24 15:30:00,0.1646125,0.2138,13169,1069,13169,1069
2025-09-24 16:00:00,0.1027375,0.2156,8219,1078,8219,1078
2025-09-24 16:30:00,0.05295,0.219,4236,1095,4236,1095
2025-09-24 17:00:00,0.0167375,0.2278,1339,1139,1339,1139
2025-09-24 17:30:00,0.0028875,0.236,231,1180,231,1180
2025-09-24 18:00:00,0.0003625,0.2394,29,1197,29,1197
2025-09-24 18:30:00,0.0001875,0.2446,15,1223,15,1223
2025-09-24 19:00:00,0.0001375,0.2508,11,1254,11,1254
2025-09-24 19:30:00,1.25e-05,0.265,1,1325,1,1325
2025-09-24 20:00:00,1.25e-05,0.2866,1,1433,1,1433
2025-09-24 20:30:00,1.25e-05,0.2932,1,1466,1,1466
2025-09-24 21:00:00,0.0,0.3034,0,1517,0,1517
2025-09-24 21:30:00,0.0,0.3072,0,1536,0,1536
2025-09-24 22:00:00,0.0,0.3,0,1500,0,1500
2025-09-24 22:30:00,0.0,0.2934,0,1467,0,1467
2025-09-24 23:00:00,0.0,0.3068,0,1534,0,1534
2025-09-24 23:30:00,0.0,0.336,0,1680,0,1680
2025-09-25 00:00:00,0.0,0.3362,0,1681,0,1681
2025-09-25 00:30:00,0.0,0.3412,0,1706,0,1706
2025-09-25 01:00:00,0.0,0.3354,0,1677,0,1677
2025-09-25 01:30:00,0.0,0.3488,0,1744,0,1744
2025-09-25 02:00:00,0.0,0.3608,0,1804,0,1804
2025-09-25 02:30:00,0.0,0.369,0,1845,0,1845
2025-09-25 03:00:00,0.0,0.3614,0,1807,0,1807
2025-09-25 03:30:00,0.0,0.3554,0,1777,0,1777
2025-09-25 04:00:00,0.0,0.3566,0,1783,0,1783
2025-09-25 04:30:00,1.25e-05,0.37,1,1850,1,1850
2025-09-25 05:00:00,0.0,0.3712,0,1856,0,1856
2025-09-25 05:30:00,0.002525,0.3818,202,1909,202,1909
2025-09-25 06:00:00,0.0196,0.371,1568,1855,1568,1855
2025-09-25 06:30:00,0.052975,0.3724,4238,1862,4238,1862
2025-09-25 07:00:00,0.0996875,0.3738,7975,1869,7975,1869
2025-09-25 07:30:00,0.149625,0.4056,11970,2028,11970,2028
2025-09-25 08:00:00,0.201075,0.399,16086,1995,16086,1995
2025-09-25 08:30:00,0.2514125,0.3982,20113,1991,20113,1991
2025-09-25 09:00:00,0.2934125,0.4084,23473,2042,23473,2042
2025-09-25 09:30:00,0.332575,0.4038,26606,2019,26606,2019
2025-09-25 10:00:00,0.35375,0.3878,28300,1939,28300,1939
2025-09-25 10:30:00,0.3703,0.3778,29624,1889,29624,1889
2025-09-25 11:00:00,0.3837625,0.3608,30701,1804,30701,1804
2025-09-25 11:30:00,0.37335,0.359,29868,1795,29868,1795
2025-09-25 12:00:00,0.3524125,0.3432,28193,1716,28193,1716
2025-09-25 12:30:00,0.330125,0.3274,26410,1637,26410,1637
2025-09-25 13:00:00,0.3137875,0.3436,25103,1718,25103,1718
2025-09-25 13:30:00,0.283975,0.3492,22718,1746,22718,1746
2025-09-25 14:00:00,0.245625,0.3292,19650,1646,19650,1646
2025-09-25 14:30:00,0.202125,0.3034,16170,1517,16170,1517
2025-09-25 15:00:00,0.151575,0.3232,12126,1616,12126,1616
2025-09-25 15:30:00,0.1110875,0.3298,8887,1649,8887,1649
2025-09-25 16:00:00,0.0742,0.347,5936,1735,5936,1735
2025-09-25 16:30:00,0.041675,0.3668,3334,1834,3334,1834
2025-09-25 17:00:00,0.0157375,0.3578,1259,1789,1259,1789
2025-09-25 17:30:00,0.0028875,0.3342,231,1671,231,1671
2025-09-25 18:00:00,8.75e-05,0.3176,7,1588,7,1588
2025-09-25 18:30:00,0.0001625,0.308,13,1540,13,1540
2025-09-25 19:00:00,3.75e-05,0.3124,3,1562,3,1562
2025-09-25 19:30:00,1.25e-05,0.318,1,1590,1,1590
2025-09-25 20:00:00,1.25e-05,0.315,1,1575,1,1575
2025-09-25 20:30:00,1.25e-05,0.3036,1,1518,1,1518
2025-09-25 21:00:00,0.0,0.2926,0,1463,0,1463
2025-09-25 21:30:00,0.0,0.2864,0,1432,0,1432
2025-09-25 22:00:00,0.0,0.2812,0,1406,0,1406
2025-09-25 22:30:00,0.0,0.2868,0,1434,0,1434
2025-09-25 23:00:00,0.0,0.2884,0,1442,0,1442
2025-09-25 23:30:00,0.0,0.2818,0,1409,0,1409
2025-09-26 00:00:00,0.0,0.2754,0,1377,0,1377
2025-09-26 00:30:00,0.0,0.2708,0,1354,0,1354
2025-09-26 01:00:00,0.0,0.272,0,1360,0,1360
2025-09-26 01:30:00,0.0,0.2642,0,1321,0,1321
2025-09-26 02:00:00,0.0,0.2542,0,1271,0,1271
2025-09-26 02:30:00,0.0,0.2456,0,1228,0,1228
2025-09-26 03:00:00,0.0,0.2426,0,1213,0,1213
2025-09-26 03:30:00,0.0,0.246,0,1230,0,1230
2025-09-26 04:00:00,0.0,0.2268,0,1134,0,1134
2025-09-26 04:30:00,1.25e-05,0.2016,1,1008,1,1008
2025-09-26 05:00:00,2.5e-05,0.1868,2,934,2,934
2025-09-26 05:30:00,0.0031,0.1784,248,892,248,892
2025-09-26 06:00:00,0.0252625,0.1672,2021,836,2021,836
2025-09-26 06:30:00,0.076925,0.1656,6154,828,6154,828
2025-09-26 07:00:00,0.1527,0.1732,12216,866,12216,866
2025-09-26 07:30:00,0.236675,0.1792,18934,896,18934,896
2025-09-26 08:00:00,0.315825,0.1856,25266,928,25266,928
2025-09-26 08:30:00,0.3829375,0.1954,30635,977,30635,977
2025-09-26 09:00:00,0.4334125,0.1992,34673,996,34673,996
2025-09-26 09:30:00,0.4676875,0.2228,37415,1114,37415,1114
2025-09-26 10:00:00,0.503425,0.2266,40274,1133,40274,1133
2025-09-26 10:30:00,0.5198375,0.2328,41587,1164,41587,1164
2025-09-26 11:00:00,0.5347125,0.2388,42777,1194,42777,1194
2025-09-26 11:30:00,0.545925,0.252,43674,1260,43674,1260
2025-09-26 12:00:00,0.54635,0.264,43708,1320,43708,1320
2025-09-26 12:30:00,0.5292875,0.286,42343,1430,42343,1430
2025-09-26 13:00:00,0.4968875,0.3068,39751,1534,39751,1534
2025-09-26 13:30:00,0.4490875,0.313,35927,1565,35927,1565
2025-09-26 14:00:00,0.40245,0.3082,32196,1541,32196,1541
2025-09-26 14:30:00,0.347475,0.3002,27798,1501,27798,1501
2025-09-26 15:00:00,0.284675,0.286,22774,1430,22774,1430
2025-09-26 15:30:00,0.204775,0.2784,16382,1392,16382,1392
2025-09-26 16:00:00,0.1337625,0.2706,10701,1353,10701,1353
2025-09-26 16:30:00,0.0691,0.2726,5528,1363,5528,1363
2025-09-26 17:00:00,0.0226875,0.276,1815,1380,1815,1380
2025-09-26 17:30:00,0.0034125,0.2688,273,1344,273,1344
2025-09-26 18:00:00,0.0002625,0.287,21,1435,21,1435
2025-09-26 18:30:00,0.0001875,0.2996,15,1498,15,1498
2025-09-26 19:00:00,2.5e-05,0.3034,2,1517,2,1517
2025-09-26 19:30:00,1.25e-05,0.2836,1,1418,1,1418
2025-09-26 20:00:00,0.0,0.2796,0,1398,0,1398
2025-09-26 20:30:00,1.25e-05,0.264,1,1320,1,1320
2025-09-26 21:00:00,0.0,0.2656,0,1328,0,1328
2025-09-26 21:30:00,0.0,0.2674,0,1337,0,1337
2025-09-26 22:00:00,0.0,0.2804,0,1402,0,1402
2025-09-26 22:30:00,0.0,0.3058,0,1529,0,1529
2025-09-26 23:00:00,0.0,0.3032,0,1516,0,1516
2025-09-26 23:30:00,0.0,0.299,0,1495,0,1495
2025-09-27 00:00:00,0.0,0.2784,0,1392,0,1392
2025-09-27 00:30:00,0.0,0.2844,0,1422,0,1422
2025-09-27 01:00:00,0.0,0.297,0,1485,0,1485
2025-09-27 01:30:00,0.0,0.298,0,1490,0,1490
2025-09-27 02:00:00,0.0,0.287,0,1435,0,1435
2025-09-27 02:30:00,0.0,0.2756,0,1378,0,1378
2025-09-27 03:00:00,0.0,0.2648,0,1324,0,1324
2025-09-27 03:30:00,0.0,0.255,0,1275,0,1275
2025-09-27 04:00:00,0.0,0.2612,0,1306,0,1306
2025-09-27 04:30:00,1.25e-05,0.2534,1,1267,1,1267
2025-09-27 05:00:00,1.25e-05,0.2372,1,1186,1,1186
2025-09-27 05:30:00,0.002925,0.2266,234,1133,234,1133
2025-09-27 06:00:00,0.021225,0.2046,1698,1023,1698,1023
2025-09-27 06:30:00,0.064425,0.189,5154,945,5154,945
2025-09-27 07:00:00,0.1324,0.1744,10592,872,10592,872
2025-09-27 07:30:00,0.2049,0.1794,16392,897,16392,897
2025-09-27 08:00:00,0.2758,0.1858,22064,929,22064,929
2025-09-27 08:30:00,0.3332375,0.2058,26659,1029,26659,1029
2025-09-27 09:00:00,0.3773125,0.2014,30185,1007,30185,1007
2025-09-27 09:30:00,0.4383,0.2158,34948,941,35064,1079
2025-09-27 10:00:00,0.4909,0.2244,38858,973,39272,1122
2025-09-27 10:30:00,0.5140625,0.2326,40708,1020,41125,1163
2025-09-27 11:00:00,0.5283375,0.216,41851,945,42267,1080
2025-09-27 11:30:00,0.534075,0.2168,42296,954,42726,1084
2025-09-27 12:00:00,0.526525,0.2234,41701,974,42122,1117
2025-09-27 12:30:00,0.5095125,0.2308,40359,1005,40761,1154
2025-09-27 13:00:00,0.4877,0.219,38741,1095,39016,1095
2025-09-27 13:30:00,0.4521625,0.2442,36173,1221,36173,1221
2025-09-27 14:00:00,0.404575,0.2556,32366,1278,32366,1278
2025-09-27 14:30:00,0.3514625,0.2588,28117,1294,28117,1294
2025-09-27 15:00:00,0.286925,0.2468,22954,1234,22954,1234
2025-09-27 15:30:00,0.21335,0.2274,17068,1137,17068,1137
2025-09-27 16:00:00,0.13585,0.2252,10868,1126,10868,1126
2025-09-27 16:30:00,0.0661125,0.226,5289,1130,5289,1130
2025-09-27 17:00:00,0.0195625,0.2308,1565,1154,1565,1154
2025-09-27 17:30:00,0.0026,0.23,208,1150,208,1150
2025-09-27 18:00:00,0.0004875,0.2354,39,1177,39,1177
2025-09-27 18:30:00,0.0003125,0.2324,25,1162,25,1162
2025-09-27 19:00:00,2.5e-05,0.231,2,1155,2,1155
2025-09-27 19:30:00,1.25e-05,0.228,1,1140,1,1140
2025-09-27 20:00:00,0.0,0.2134,0,1067,0,1067
2025-09-27 20:30:00,1.25e-05,0.2044,1,1022,1,1022
2025-09-27 21:00:00,0.0,0.2042,0,1021,0,1021
2025-09-27 21:30:00,0.0,0.1988,0,994,0,994
2025-09-27 22:00:00,0.0,0.201,0,1005,0,1005
2025-09-27 22:30:00,0.0,0.1922,0,961,0,961
2025-09-27 23:00:00,0.0,0.1938,0,969,0,969
2025-09-27 23:30:00,0.0,0.2038,0,1019,0,1019
2025-09-28 00:00:00,0.0,0.1982,0,991,0,991
2025-09-28 00:30:00,0.0,0.1816,0,908,0,908
2025-09-28 01:00:00,0.0,0.1718,0,859,0,859
2025-09-28 01:30:00,0.0,0.17,0,850,0,850
2025-09-28 02:00:00,0.0,0.1614,0,807,0,807
2025-09-28 02:30:00,0.0,0.169,0,845,0,845
2025-09-28 03:00:00,0.0,0.165,0,825,0,825
2025-09-28 03:30:00,0.0,0.1676,0,838,0,838
2025-09-28 04:00:00,0.0,0.168,0,840,0,840
2025-09-28 04:30:00,1.25e-05,0.1704,1,852,1,852
2025-09-28 05:00:00,1.25e-05,0.173,1,865,1,865
2025-09-28 05:30:00,0.0030125,0.1844,241,922,241,922
2025-09-28 06:00:00,0.023475,0.1644,1878,822,1878,822
2025-09-28 06:30:00,0.069725,0.153,5578,765,5578,765
2025-09-28 07:00:00,0.130475,0.1594,10438,797,10438,797
2025-09-28 07:30:00,0.1944625,0.1614,15557,807,15557,807
2025-09-28 08:00:00,0.25465,0.1528,20372,764,20372,764
2025-09-28 08:30:00,0.3103625,0.159,24304,795,24829,795
2025-09-28 09:00:00,0.358275,0.1578,27764,789,28662,789
2025-09-28 09:30:00,0.3916,0.1702,30367,851,31328,851
2025-09-28 10:00:00,0.41725,0.1852,32118,926,33380,926
2025-09-28 10:30:00,0.43525,0.1936,33528,968,34820,968
2025-09-28 11:00:00,0.446025,0.1916,34380,958,35682,958
2025-09-28 11:30:00,0.4448625,0.2054,34293,1027,35589,1027
2025-09-28 12:00:00,0.439875,0.2056,33912,1028,35190,1028
2025-09-28 12:30:00,0.4369625,0.221,33738,1105,34957,1105
2025-09-28 13:00:00,0.4077,0.2226,31733,1113,32616,1113
2025-09-28 13:30:00,0.37195,0.2188,29551,1094,29756,1094
2025-09-28 14:00:00,0.315025,0.2258,25202,1129,25202,1129
2025-09-28 14:30:00,0.2612,0.2204,20896,1102,20896,1102
2025-09-28 15:00:00,0.1986,0.2142,15888,1071,15888,1071
2025-09-28 15:30:00,0.14265,0.1996,11412,998,11412,998
2025-09-28 16:00:00,0.087725,0.2046,7018,1023,7018,1023
2025-09-28 16:30:00,0.0452,0.2114,3616,1057,3616,1057
2025-09-28 17:00:00,0.0149,0.2194,1192,1097,1192,1097
2025-09-28 17:30:00,0.0022375,0.2184,179,1092,179,1092
2025-09-28 18:00:00,0.0001875,0.215,15,1075,15,1075
2025-09-28 18:30:00,1.25e-05,0.2116,1,1058,1,1058
2025-09-28 19:00:00,1.25e-05,0.2104,1,1052,1,1052
2025-09-28 19:30:00,1.25e-05,0.2114,1,1057,1,1057
2025-09-28 20:00:00,1.25e-05,0.2112,1,1056,1,1056
2025-09-28 20:30:00,1.25e-05,0.2098,1,1049,1,1049
2025-09-28 21:00:00,0.0,0.2114,0,1057,0,1057
2025-09-28 21:30:00,0.0,0.2162,0,1081,0,1081
2025-09-28 22:00:00,0.0,0.236,0,1180,0,1180
2025-09-28 22:30:00,0.0,0.2418,0,1209,0,1209
2025-09-28 23:00:00,0.0,0.2284,0,1142,0,1142
2025-09-28 23:30:00,0.0,0.2366,0,1183,0,1183
2025-09-29 00:00:00,0.0,0.2504,0,1252,0,1252
2025-09-29 00:30:00,0.0,0.2616,0,1308,0,1308
2025-09-29 01:00:00,0.0,0.262,0,1310,0,1310
2025-09-29 01:30:00,0.0,0.2576,0,1288,0,1288
2025-09-29 02:00:00,0.0,0.2536,0,1268,0,1268
2025-09-29 02:30:00,0.0,0.2646,0,1323,0,1323
2025-09-29 03:00:00,0.0,0.2478,0,1239,0,1239
2025-09-29 03:30:00,0.0,0.2568,0,1284,0,1284
2025-09-29 04:00:00,0.0,0.2536,0,1268,0,1268
2025-09-29 04:30:00,1.25e-05,0.23,1,1150,1,1150
2025-09-29 05:00:00,5e-05,0.2252,4,1126,4,1126
2025-09-29 05:30:00,0.00135,0.232,108,1160,108,1160
2025-09-29 06:00:00,0.0109875,0.237,879,1185,879,1185
2025-09-29 06:30:00,0.0318125,0.2358,2545,1179,2545,1179
2025-09-29 07:00:00,0.067375,0.2386,5390,1193,5390,1193
2025-09-29 07:30:00,0.107775,0.252,8622,1260,8622,1260
2025-09-29 08:00:00,0.1530125,0.233,12241,1165,12241,1165
2025-09-29 08:30:00,0.2004875,0.2238,16039,1119,16039,1119
2025-09-29 09:00:00,0.23825,0.2138,19060,1069,19060,1069
2025-09-29 09:30:00,0.27485,0.2024,21988,1012,21988,1012
2025-09-29 10:00:00,0.30745,0.1966,24596,983,24596,983
2025-09-29 10:30:00,0.338325,0.1944,27066,972,27066,972
2025-09-29 11:00:00,0.36025,0.2076,28820,1038,28820,1038
2025-09-29 11:30:00,0.3717375,0.2058,29739,1029,29739,1029
2025-09-29 12:00:00,0.3820875,0.2146,30567,1073,30567,1073
2025-09-29 12:30:00,0.3759125,0.2102,30073,1051,30073,1051
2025-09-29 13:00:00,0.3603125,0.225,28825,1125,28825,1125
2025-09-29 13:30:00,0.339675,0.2414,27174,1207,27174,1207
2025-09-29 14:00:00,0.31335,0.247,25068,1235,25068,1235
2025-09-29 14:30:00,0.27765,0.246,22212,1230,22212,1230
2025-09-29 15:00:00,0.2370625,0.2382,18965,1191,18965,1191
2025-09-29 15:30:00,0.1827125,0.254,14617,1270,14617,1270
2025-09-29 16:00:00,0.12355,0.2412,9884,1206,9884,1206
2025-09-29 16:30:00,0.0641125,0.2302,5129,1151,5129,1151
2025-09-29 17:00:00,0.0224,0.2182,1792,1091,1792,1091
2025-09-29 17:30:00,0.0030625,0.2226,245,1113,245,1113
2025-09-29 18:00:00,0.0002875,0.2224,23,1112,23,1112
2025-09-29 18:30:00,3.75e-05,0.221,3,1105,3,1105
2025-09-29 19:00:00,1.25e-05,0.2116,1,1058,1,1058
2025-09-29 19:30:00,3.75e-05,0.1956,3,978,3,978
2025-09-29 20:00:00,0.0,0.1868,0,934,0,934
2025-09-29 20:30:00,1.25e-05,0.1852,1,926,1,926
2025-09-29 21:00:00,0.0,0.1822,0,911,0,911
2025-09-29 21:30:00,0.0,0.1762,0,881,0,881
2025-09-29 22:00:00,0.0,0.17,0,850,0,850
2025-09-29 22:30:00,0.0,0.163,0,815,0,815
2025-09-29 23:00:00,0.0,0.1576,0,788,0,788
2025-09-29 23:30:00,0.0,0.156,0,780,0,780
2025-09-30 00:00:00,0.0,0.1468,0,734,0,734
2025-09-30 00:30:00,0.0,0.1448,0,724,0,724
2025-09-30 01:00:00,0.0,0.1324,0,662,0,662
2025-09-30 01:30:00,0.0,0.1244,0,622,0,622
2025-09-30 02:00:00,0.0,0.132,0,660,0,660
2025-09-30 02:30:00,0.0,0.1352,0,676,0,676
2025-09-30 03:00:00,0.0,0.127,0,635,0,635
2025-09-30 03:30:00,0.0,0.1286,0,643,0,643
2025-09-30 04:00:00,0.0,0.1244,0,622,0,622
2025-09-30 04:30:00,1.25e-05,0.1216,1,608,1,608
2025-09-30 05:00:00,0.0,0.1164,0,582,0,582
2025-09-30 05:30:00,0.00215,0.1168,172,584,172,584
2025-09-30 06:00:00,0.0204875,0.112,1639,560,1639,560
2025-09-30 06:30:00,0.0713,0.1044,5704,522,5704,522
2025-09-30 07:00:00,0.148325,0.0888,11866,444,11866,444
2025-09-30 07:30:00,0.2327625,0.0694,18621,347,18621,347
2025-09-30 08:00:00,0.3181125,0.0492,25449,246,25449,246
2025-09-30 08:30:00,0.3942375,0.0402,31539,201,31539,201
2025-09-30 09:00:00,0.46255,0.0342,37004,171,37004,171
2025-09-30 09:30:00,0.5267,0.0292,42136,146,42136,146
2025-09-30 10:00:00,0.5699625,0.0248,45597,124,45597,124
2025-09-30 10:30:00,0.60255,0.0264,48204,132,48204,132
2025-09-30 11:00:00,0.618675,0.0252,49494,126,49494,126
2025-09-30 11:30:00,0.615325,0.028,49226,140,49226,140
2025-09-30 12:00:00,0.5985375,0.0294,47883,147,47883,147
2025-09-30 12:30:00,0.5739,0.0296,45912,148,45912,148
2025-09-30 13:00:00,0.548525,0.0324,43882,162,43882,162
2025-09-30 13:30:00,0.5065875,0.0336,40527,168,40527,168
2025-09-30 14:00:00,0.4469,0.032,35752,160,35752,160
2025-09-30 14:30:00,0.38515,0.0328,30812,164,30812,164
2025-09-30 15:00:00,0.304875,0.0312,24390,156,24390,156
2025-09-30 15:30:00,0.2132125,0.037,17057,185,17057,185
2025-09-30 16:00:00,0.1252125,0.0382,10017,191,10017,191
2025-09-30 16:30:00,0.058425,0.0352,4674,176,4674,176
2025-09-30 17:00:00,0.0155625,0.0368,1245,184,1245,184
2025-09-30 17:30:00,0.0015625,0.042,125,210,125,210
2025-09-30 18:00:00,8.75e-05,0.0492,7,246,7,246
2025-09-30 18:30:00,6.25e-05,0.0514,5,257,5,257
2025-09-30 19:00:00,6.25e-05,0.0548,5,274,5,274
2025-09-30 19:30:00,1.25e-05,0.06,1,300,1,300
2025-09-30 20:00:00,0.0,0.0676,0,338,0,338
2025-09-30 20:30:00,1.25e-05,0.0776,1,388,1,388
2025-09-30 21:00:00,0.0,0.0868,0,434,0,434
2025-09-30 21:30:00,0.0,0.0954,0,477,0,477
2025-09-30 22:00:00,0.0,0.1086,0,543,0,543
2025-09-30 22:30:00,0.0,0.1126,0,563,0,563
2025-09-30 23:00:00,0.0,0.1216,0,608,0,608
2025-09-30 23:30:00,0.0,0.1392,0,696,0,696
2025-10-01 00:00:00,0.0,0.156,0,780,0,780
2025-10-01 00:30:00,0.0,0.1576,0,788,0,788
2025-10-01 01:00:00,0.0,0.1706,0,853,0,853
2025-10-01 01:30:00,0.0,0.1874,0,937,0,937
2025-10-01 02:00:00,0.0,0.1982,0,991,0,991
2025-10-01 02:30:00,0.0,0.2006,0,1003,0,1003
2025-10-01 03:00:00,0.0,0.2002,0,1001,0,1001
2025-10-01 03:30:00,0.0,0.1888,0,944,0,944
2025-10-01 04:00:00,0.0,0.1856,0,928,0,928
2025-10-01 04:30:00,1.25e-05,0.1908,1,954,1,954
2025-10-01 05:00:00,0.0,0.1864,0,932,0,932
2025-10-01 05:30:00,0.001025,0.175,82,875,82,875
2025-10-01 06:00:00,0.0092,0.1546,736,773,736,773
2025-10-01 06:30:00,0.03265,0.1512,2612,756,2612,756
2025-10-01 07:00:00,0.072325,0.1444,5786,722,5786,722
2025-10-01 07:30:00,0.1203125,0.1492,9625,746,9625,746
2025-10-01 08:00:00,0.1727875,0.1358,13823,679,13823,679
2025-10-01 08:30:00,0.2260375,0.1424,18083,712,18083,712
2025-10-01 09:00:00,0.26225,0.1466,20980,733,20980,733
2025-10-01 09:30:00,0.299775,0.146,23982,730,23982,730
2025-10-01 10:00:00,0.3279625,0.1302,26237,651,26237,651
2025-10-01 10:30:00,0.3465625,0.1224,27725,612,27725,612
2025-10-01 11:00:00,0.36805,0.1156,29444,578,29444,578
2025-10-01 11:30:00,0.3795375,0.112,30363,560,30363,560
2025-10-01 12:00:00,0.371325,0.1074,29706,537,29706,537
2025-10-01 12:30:00,0.3621625,0.1118,28973,559,28973,559
2025-10-01 13:00:00,0.3426625,0.115,27413,575,27413,575
2025-10-01 13:30:00,0.3198375,0.1148,25587,574,25587,574
2025-10-01 14:00:00,0.2984125,0.1092,23873,546,23873,546
2025-10-01 14:30:00,0.267225,0.103,21378,515,21378,515
2025-10-01 15:00:00,0.2215,0.0912,17720,456,17720,456
2025-10-01 15:30:00,0.167375,0.0816,13390,408,13390,408
2025-10-01 16:00:00,0.1120125,0.071,8961,355,8961,355
2025-10-01 16:30:00,0.061,0.0778,4880,389,4880,389
2025-10-01 17:00:00,0.021475,0.086,1718,430,1718,430
2025-10-01 17:30:00,0.002525,0.087,202,435,202,435
2025-10-01 18:00:00,0.0003375,0.086,27,430,27,430
2025-10-01 18:30:00,2.5e-05,0.0896,2,448,2,448
2025-10-01 19:00:00,1.25e-05,0.0846,1,423,1,423
2025-10-01 19:30:00,1.25e-05,0.0812,1,406,1,406
2025-10-01 20:00:00,0.0,0.0818,0,409,0,409
2025-10-01 20:30:00,1.25e-05,0.0818,1,409,1,409
2025-10-01 21:00:00,0.0,0.0854,0,427,0,427
2025-10-01 21:30:00,0.0,0.0836,0,418,0,418
2025-10-01 22:00:00,0.0,0.08,0,400,0,400
2025-10-01 22:30:00,0.0,0.0788,0,394,0,394
2025-10-01 23:00:00,0.0,0.0856,0,428,0,428
2025-10-01 23:30:00,0.0,0.099,0,495,0,495
2025-10-02 00:00:00,0.0,0.0888,0,444,0,444
2025-10-02 00:30:00,0.0,0.083,0,415,0,415
2025-10-02 01:00:00,0.0,0.0824,0,412,0,412
2025-10-02 01:30:00,0.0,0.0772,0,386,0,386
2025-10-02 02:00:00,0.0,0.073,0,365,0,365
2025-10-02 02:30:00,0.0,0.0798,0,399,0,399
2025-10-02 03:00:00,0.0,0.0784,0,392,0,392
2025-10-02 03:30:00,0.0,0.0844,0,422,0,422
2025-10-02 04:00:00,0.0,0.09,0,450,0,450
2025-10-02 04:30:00,1.25e-05,0.0928,1,464,1,464
2025-10-02 05:00:00,0.0,0.0966,0,483,0,483
2025-10-02 05:30:00,0.0017875,0.093,143,465,143,465
2025-10-02 06:00:00,0.0191375,0.08,1531,400,1531,400
2025-10-02 06:30:00,0.06715,0.0674,5372,337,5372,337
2025-10-02 07:00:00,0.142525,0.058,11402,290,11402,290
2025-10-02 07:30:00,0.2233375,0.0606,17867,303,17867,303
2025-10-02 08:00:00,0.3174875,0.0542,25399,271,25399,271
2025-10-02 08:30:00,0.4041125,0.052,32329,260,32329,260
